,title,view,like,unlike,date
793,구구단 Gugudan - Shake it씨스타 쿠킹라이브,조회수 234356회,5.2천,152,2017. 7. 14.
794,어반자카파 X 서태지 채팅 인터뷰 읽씹금지 Urban Zakapa X Seo Tae JiChat Interview,조회수 97670회,968,19,2017. 7. 14.
795,지코 리얼다큐 핵지코2 - 24시간 초밀착 훔쳐보기,조회수 1216133회,1.4만,206,2017. 7. 13.
796,멜로망스 MeloMance - 선물 세로라이브 역주행 LIVE,조회수 11165059회,4.8만,1.9천,2017. 7. 10.
797,지코 리얼다큐 핵지코1 - 지코의 휴대폰이 해킹당했다,조회수 696129회,1만,102,2017. 7. 10.
798,선우정아 - 구애 세로라이브,조회수 931187회,1.3만,117,2017. 7. 8.
799,지코 리얼다큐 핵지코0 - 티저 영상 HACK ZICO,조회수 84727회,1.2천,32,2017. 7. 6.
800,김태우 - 따라가 세로라이브,조회수 104091회,967,41,2017. 7. 3.
801,우주소녀 WJSN 100초로 보는 라이브 LIVE,조회수 2560544회,3.7만,835,2017. 7. 1.
802,고고스타 GOGOSTAR - 패닉 어택 Panic Attack BGM 라이브 LIVE,조회수 6656회,109,3,2017. 6. 30.
803,케이시 Kassy - 2017 상반기 히트곡 모음 베스트5 라이브,조회수 132440회,2.8천,21,2017. 6. 29.
804,윤종신 - 좋니 세로라이브 라이브 버전 LIVE,조회수 29291879회,11만,6.4천,2017. 6. 28.
805,이슬라이브 에이핑크 Apink - 파이브 FIVE,조회수 2163500회,3.4만,425,2017. 6. 28.
806,권진아 '기타로 부르기 좋은 노래' 베스트5 Live with Acoustic Guitar BEST 5,조회수 193003회,5천,40,2017. 6. 27.
807,스텔라장 Stella Jang 장성은 - Alright 세로라이브 LIVE,조회수 96319회,1.9천,9,2017. 6. 25.
808,임슬옹 X 정진운 X 박보람 - 너야 어디갈래,조회수 70445회,900,13,2017. 6. 23.
809,임슬옹 - 너야 고음주의 라이브 LIVE,조회수 55392회,1.2천,5,2017. 6. 21.
810,MV 슬옹 Seul Ong - 너야 YOU feat빈지노 Beenzino,조회수 67717회,1.7천,16,2017. 6. 20.
811,나인뮤지스 9muses - 기억해 댄스 세로댄스,조회수 131144회,3.1천,42,2017. 6. 19.
812,티저 슬옹 - 너야 feat빈지노,조회수 19823회,463,5,2017. 6. 18.
813,My story 로스 Los,조회수 93855회,1.1천,24,2017. 6. 17.
814,랄라스윗 - 여름비 세로라이브 김현아 박별 LIVE,조회수 43139회,631,5,2017. 6. 16.
815,딘딘 DinDin - My SOFY 세로라이브 LIVE,조회수 119622회,1.4천,65,2017. 6. 15.
816,존박 어반자카파 권순일 - DND 어디갈래,조회수 31274회,560,7,2017. 6. 14.
817,아이콘 iKON - 블링블링 Bling Bling 밴라이브 VAN LIVE,조회수 2185214회,9.3만,491,2017. 6. 13.
818,태일 X 세정 - 좋아한다 안한다 세로라이브 LIVE,조회수 1704632회,2.4만,285,2017. 6. 13.
819,덤파운데드 Dumbfoundead - 미장원 feat 나플라 Nafla 루피 Loopy 라이브 LIVE,조회수 341922회,4.7천,124,2017. 6. 9.
820,마은진 - I Understand 세로라이브 LIVE,조회수 139890회,2.1천,36,2017. 6. 9.
821,에디킴 Eddy Kim - 쿵쾅대 세로라이브 LIVE,조회수 110542회,1.9천,16,2017. 6. 9.
822,스타들의 타투 요조가 좋아하는 거 타투,조회수 400966회,3.6천,117,2017. 6. 8.
823,로꼬 Loco - 아침은 까맣고 DF LIVE 딩고 프리스타일 라이브,조회수 321243회,4.9천,39,2017. 6. 8.
824,데이식스 Day6 - 반드시 웃는다 I smile 세로라이브 LIVE,조회수 903272회,3.7만,72,2017. 6. 7.
825,고고스타 GOGOSTAR - 판타스틱 그대 BGM,조회수 10945회,184,5,2017. 6. 6.
826,이시은 - 가끔을 빼놓고 나는 널 생각해 세로라이브 LIVE,조회수 49293회,468,5,2017. 6. 2.
827,덤파운데드 Dumbfoundead & RAPPERS DF Cypher 딩고 프리스타일 싸이퍼 라이브,조회수 54126회,809,9,2017. 5. 31.
828,비투비 BTOB 일훈 - Fancy shoes 세로라이브 LIVE,조회수 407750회,1.7만,60,2017. 5. 31.
829,덤파운데드 Dumbfoundead 들어줍쇼,조회수 110972회,2.3천,27,2017. 5. 29.
830,백아연 X 데이식스 Day6 100초로 듣는 라이브,조회수 427366회,1.8만,67,2017. 5. 27.
831,남태현 SOUTH CLUB - Hug Me BGM 라이브 LIVE,조회수 331618회,1.6만,204,2017. 5. 27.
832,고고스타 GOGOSTAR 3분노래 라이브 LIVE,조회수 7426회,122,23,2017. 5. 26.
833,아이엠낫 iamnot - FLY feat 이승열 BGM 라이브 LIVE,조회수 11167회,274,2,2017. 5. 26.
834,치즈 Cheeze - Be There 세로라이브 LIVE,조회수 133491회,1.7천,13,2017. 5. 25.
835,남태현 Taehyun Nam 채팅 인터뷰 읽씹금지 Chat Interview South Club,조회수 709850회,1.4만,1.1천,2017. 5. 25.
836,제프 버넷 Jeff bernat - Once Upon a Time 세로라이브 LIVE,조회수 115616회,1.7천,16,2017. 5. 24.
837,아이엠낫 iamnot - 밴드가 해도 좋은 아이돌 노래 베스트5 BEST 5 LIVE,조회수 88724회,1.1천,24,2017. 5. 24.
838,제프 버넷 Jeff Bernat - Call you mine 세로라이브 LIVE,조회수 576034회,9.9천,122,2017. 5. 21.
839,수란 Suran - 오늘 취하면 세로라이브 LIVE,조회수 3367003회,5.6만,651,2017. 5. 20.
840,어반자카파 URBAN ZAKAPA - 혼자 세로라이브 LIVE,조회수 168457회,1.9천,23,2017. 5. 19.
841,하동균 - 지금 그리고 우린 세로라이브 LIVE,조회수 194899회,2.2천,24,2017. 5. 17.
842,싸이 PSY 52인터뷰 Interview,조회수 499208회,5.8천,272,2017. 5. 16.
843,로이킴 Roy Kim - 문득 세로라이브 LIVE,조회수 361522회,5.2천,54,2017. 5. 16.
844,빅스 VIXX - 도원경 Shangri-La 세로라이브 LIVE,조회수 1232481회,4.9만,159,2017. 5. 16.
845,임팩트 - 어린이가 사랑하는 베스트5 키드송 | Top 5 Songs for KIDS,조회수 29519회,1천,16,2017. 5. 4.
846,용준형 - 그대로일까 세로라이브 LIVE,조회수 377030회,1.3만,123,2017. 5. 3.
847,권진아 - Fly Away 세로라이브 LIVE,조회수 711095회,1.3만,116,2017. 5. 2.
848,제스 켄트 Jess kent - Get down 세로라이브 LIVE,조회수 96608회,1.4천,11,2017. 4. 29.
849,지코 ZICO 인터뷰 DF Interview,조회수 230182회,3.8천,37,2017. 4. 28.
850,혁오 HYUKOH - 가죽자켓 BGM LIVE 라이브,조회수 123629회,2.4천,28,2017. 4. 28.
851,이시은 - 나에게 쓰는 편지 세로라이브 LIVE,조회수 99859회,1.1천,15,2017. 4. 27.
852,샘김 Sam Kim - Shape of You Ed Sheeran Cover SAM ON AIR LIVE,조회수 1034857회,2.5만,270,2017. 4. 26.
853,루피 인터뷰 DF Interview,조회수 130107회,1.7천,28,2017. 4. 26.
854,혁오 HYUKOH - TOMBOY 라이브 BGM LIVE,조회수 1195219회,1.5만,180,2017. 4. 25.
855,이슬라이브 예성 - 봄날의소나기,조회수 119794회,5.1천,34,2017. 4. 25.
856,비투비 BTOB 이창섭 - At The End 세로라이브 LIVE,조회수 2190364회,5.6만,218,2017. 4. 24.
857,혁오HYUKOH 채팅 인터뷰 읽씹금지 Chat Interview,조회수 514160회,7.4천,88,2017. 4. 23.
858,울랄라세션 ULALA SESSION - 아름다운 한 컷Feat Wutan 세로라이브,조회수 40943회,549,7,2017. 4. 22.
859,스타들의 타투 오혁이 좋아하는 거 타투,조회수 737862회,8.2천,179,2017. 4. 21.
860,레디 READY - DO MY THING Feat 치타&팔로알토 Cheetah & Paloalto DF LIVE 라이브,조회수 79515회,1.1천,18,2017. 4. 21.
861,김청하 - 월화수목금토일 세로라이브,조회수 293588회,7.1천,68,2017. 4. 21.
862,아이유 IU 에게 묻는 52가지 52인터뷰,조회수 2138850회,3.7만,638,2017. 4. 20.
863,이해리 - 미운 날 세로라이브 LIVE,조회수 414597회,5.2천,54,2017. 4. 19.
864,EXID - 낮보다는 밤 라이브 댄스 세로댄스 Live Dance,조회수 534848회,6.9천,127,2017. 4. 19.
865,공민지 - Beautiful Lie 세로라이브 LIVE,조회수 261663회,8.8천,83,2017. 4. 18.
866,지코 ZICO - She's a baby 더블 리액션 | 유재석 빈지노,조회수 142609회,2.3천,12,2017. 4. 18.
867,울랄라세션 ULALA SESSION - 봄캐롤 베스트5 라이브,조회수 43306회,1.2천,9,2017. 4. 18.
868,김형석 X 나윤권 - 그리움 만진다 세월호 추모 라이브 LIVE,조회수 19320회,490,4,2017. 4. 17.
869,예성 X 달총 - 벚꽃잎 반반라이브 LIVE,조회수 143142회,6.2천,18,2017. 4. 17.
870,어반자카파 - 위로 세월호 추모 라이브 LIVE,조회수 67087회,1.3천,15,2017. 4. 16.
871,박원 - 기억해줘요 세월호 추모 라이브 LIVE,조회수 67678회,1.4천,24,2017. 4. 15.
872,키썸 Kisum X 길구봉구 - 잘 자 세로라이브 LIVE,조회수 220639회,2.4천,33,2017. 4. 14.
873,장재인 Jane Jang - 까르망 Carmin 세로라이브 LIVE,조회수 94870회,1천,52,2017. 4. 13.
874,최낙타 - Grab Me 세로라이브 LIVE,조회수 93324회,1.6천,12,2017. 4. 13.
875,기리보이 인터뷰 DF Interview,조회수 303421회,5.7천,42,2017. 4. 12.
876,위너 WINNER - REALLY REALLY 세로라이브 LIVE,조회수 4343830회,13만,613,2017. 4. 12.
877,김나영 - 어른이 된다는 게 세로라이브 LIVE,조회수 214593회,2.9천,26,2017. 4. 11.
878,이슬라이브 혁오Hyukoh - 위잉위잉Wi Ing Wi Ing | TIPSY Live,조회수 1178710회,1.6만,114,2017. 4. 11.
879,EXID - 낮보다는 밤 반반라이브 LIVE,조회수 654301회,1.1만,112,2017. 4. 10.
880,지코 ZICO - She's a baby 티저 유재석 리액션 React,조회수 368520회,5.2천,28,2017. 4. 10.
881,지코 ZICO - She's a baby 티저 빈지노 리액션 React,조회수 282054회,2.9천,28,2017. 4. 7.
882,개코 인터뷰 DF Interview,조회수 97707회,824,36,2017. 4. 7.
883,펀치넬로 PUNCHNELLO - 디톡스 Detox 라이브 DF LIVE,조회수 59736회,1.1천,7,2017. 4. 6.
884,DNCE - Cake By The Ocean LIVE 노래방라이브,조회수 101494회,2.8천,22,2017. 4. 6.
885,Babylon 베이빌론 -  Ocean Drive 세로라이브 LIVE,조회수 49303회,893,11,2017. 4. 6.
886,데이식스 Day6 100초로 듣는 JYP LIVE,조회수 1973980회,10만,162,2017. 4. 5.
887,하이라이트 - 얼굴 찌푸리지 말아요 LIVE 쿠킹라이브,조회수 1179520회,3.3만,142,2017. 4. 4.
888,뷰티캠 오마이걸OHMYGIRL - 컬러링북 Coloring BOOK 라이브 LIVE,조회수 751693회,1.3만,188,2017. 4. 3.
889,씨엔블루 CNBLUE 정용화 - 헷갈리게 Between Us LIVE 세로라이브,조회수 325244회,1.2만,47,2017. 4. 1.
890,JK 김동욱 - Universe 라이브 LIVE BGM,조회수 6938회,221,0,2017. 3. 31.
891,지투 X 제시 - 위하여 라이브 DF Live G2 X Jessi LIVE,조회수 48827회,824,13,2017. 3. 31.
892,루시 LUCY - B-DAY LIVE 세로라이브,조회수 67932회,2천,31,2017. 3. 30.
893,노리플라이 - 집을 향하던 길에 LIVE 세로라이브,조회수 60153회,848,9,2017. 3. 29.
894,Glen Check - DINGO X NIKE AIR MAX ON AIR Au Revoir XVII,조회수 59258회,984,14,2017. 3. 25.
895,저스디스 JUSTHIS - Cooler Than The CoolCTTC LIVE DF CYPHER 라이브,조회수 104322회,1.5천,16,2017. 3. 24.
896,XXX - Dingo X Nike Air Max ON AIR,조회수 683966회,5.8천,115,2017. 3. 23.
897,코드쿤스트 X 넉살 인터뷰 DF Interview,조회수 130698회,1.6천,15,2017. 3. 21.
898,강산에 X 혁오 DINGO X NIKE AIR MAX ON AIR,조회수 517640회,8.4천,62,2017. 3. 20.
899,씨엔블루 CNBLUE - 헷갈리게 밴라이브 VAN LIVE,조회수 936866회,2.4만,145,2017. 3. 20.
900,저스디스 인터뷰 DF Interview,조회수 133122회,1.3천,52,2017. 3. 19.
901,임헌일 - 힘든 하루 Feat 지혜 세로라이브,조회수 32798회,320,7,2017. 3. 17.
902,1Million X DJ Tezz - DINGO X NIKE AIR MAX ON AIR,조회수 187499회,2.6천,37,2017. 3. 17.
903,빌스택스 Bill Stax 인터뷰 DF Interview,조회수 133274회,876,35,2017. 3. 16.
904,양희은 X 악동뮤지션 - 나무 LIVE 세로라이브,조회수 191879회,3.4천,23,2017. 3. 15.
905,비와이 인터뷰 DF Interview,조회수 154669회,1.3천,42,2017. 3. 14.
906,정준일 - 바램 LIVE 세로라이브,조회수 4320789회,9.1천,468,2017. 3. 14.
907,갓세븐 GOT7 - Never Ever 쿠킹라이브 LIVE,조회수 9456335회,26만,1.4천,2017. 3. 13.
908,코드쿤스트 X 넉살 - 향수 DF Live,조회수 1146268회,1.2만,121,2017. 3. 11.
909,정준일 - 안아줘 LIVE 세로라이브,조회수 7875352회,3.8만,1천,2017. 3. 10.
910,세카이노 오와리 Sekai No Owari 世界の終わり - RPG BGM,조회수 1588328회,3.4만,195,2017. 3. 9.
911,불한당 DINGO X NIKE AIR MAX ON AIR,조회수 100436회,563,25,2017. 3. 9.
912,메킷레인 MKITRAIN DINGO X NIKE AIR MAX ON AIR,조회수 364802회,3천,63,2017. 3. 7.
913,루피 Loopy - Blacklist DF Live,조회수 135409회,1.5천,36,2017. 3. 6.
914,페노메코 Penomeco - PNM Plus and Minus 라이브 DF LIVE,조회수 1524867회,1.1만,180,2017. 3. 4.
915,더블케이 Double K - That Boi Feat 저스디스 Justhis DF Live,조회수 182623회,1.9천,21,2017. 3. 3.
916,페노메코 PENOMECO 싸이퍼 라이브 DF CYPHER,조회수 519324회,4.5천,35,2017. 3. 2.
917,구구단 Gugudan - 나 같은 애 LIVE 세로라이브,조회수 1936333회,2.7만,798,2017. 2. 28.
918,저스디스 JUSTHIS - I Ain`t Got None Feat DJ짱가 라이브 DF Live,조회수 106119회,978,12,2017. 2. 28.
919,러블리즈 Lovelyz - WOW LIVE 세로라이브,조회수 886877회,1.2만,559,2017. 2. 27.
920,알리 X 예성 - 너만 없다 LIVE 반반라이브,조회수 102710회,3.4천,12,2017. 2. 26.
921,이시은 X 정승환 - 눈물나게 LIVE 세로라이브,조회수 265122회,2.8천,42,2017. 2. 25.
922,치즈 - 좋아해bye LIVE 세로라이브,조회수 485758회,6.1천,61,2017. 2. 22.
923,한희준 - 생각나 LIVE 세로라이브,조회수 34502회,394,9,2017. 2. 20.
924,세로라이브 양다일 - 네게,조회수 711514회,4.3천,78,2017. 2. 19.
925,수지 SUZY - EP 10 오프 더 레코드,조회수 1199436회,7.6천,333,2017. 2. 18.
926,AOA 댄스 메들리 짧은 치마/심쿵해/사뿐사뿐/단발머리/Excuse Me 100초로 보는 AOA,조회수 1910793회,3.2만,630,2017. 2. 16.
927,수지 SUZY - EP 09 오프 더 레코드,조회수 1135511회,6.9천,322,2017. 2. 15.
928,이성경 X 박형식 -True colors 세로라이브,조회수 3258467회,10만,557,2017. 2. 13.
929,수지 SUZY - EP 08  오프 더 레코드,조회수 1110675회,6.4천,295,2017. 2. 11.
930,블락비 Block B - Yesterday LIVE 쿠킹라이브,조회수 1716583회,4만,183,2017. 2. 8.
931,리듬파워 - 방사능 LIVE DF Live,조회수 87398회,677,18,2017. 2. 8.
932,수지 SUZY - EP 07 오프 더 레코드,조회수 2148223회,1.1만,575,2017. 2. 8.
933,지조 - 다이너마이트 소녀 세로라이브,조회수 43078회,279,15,2017. 2. 6.
934,리듬파워 - 알아들어 DF CYPHER,조회수 91995회,1천,19,2017. 2. 5.
935,수지 SUZY - EP 06 오프 더 레코드,조회수 1130818회,7.9천,376,2017. 2. 4.
936,박진주 - 있다 없으니까 LIVE 세로라이브,조회수 537645회,7.8천,122,2017. 2. 2.
937,수지 SUZY - EP 05 오프 더 레코드,조회수 1912414회,9.7천,574,2017. 2. 1.
938,자이언티 ZionT  DF Interview,조회수 70025회,1천,8,2017. 1. 31.
939,자이언티 ZionT 앨범 미리듣기 Album Preview,조회수 49331회,1.1천,3,2017. 1. 29.
940,지오디 GOD - 니가 있어야 할 곳 LIVE 세소라라이브,조회수 110271회,1천,13,2017. 1. 29.
941,자이언티 ZionT X 빈지노 Beenzino 앨범 녹음 현장,조회수 33385회,581,1,2017. 1. 28.
942,악동뮤지션 AKMU - 리얼리티 Reality 네모라이브,조회수 1109104회,1.8만,112,2017. 1. 27.
943,수지 X 샘김 - Yes No Maybe 어쿠스틱 라이브 SUZY X Sam Kim Acoustic LIVE,조회수 278001회,5.9천,93,2017. 1. 25.
944,샘김 로꼬 - think about chu 어디갈래,조회수 410446회,8.4천,38,2017. 1. 25.
945,수지 SUZY - EP 04 오프 더 레코드,조회수 1538407회,1.4만,442,2017. 1. 25.
946,테이크원 김태균 인터뷰 DF Interview,조회수 30861회,452,7,2017. 1. 23.
947,수지 SUZY - EP 03 오프 더 레코드,조회수 2845042회,1.9만,917,2017. 1. 21.
948,샘김 Sam Kim - Closer The Chainsmokers Cover SAM ON AIR LIVE,조회수 1090436회,3.3만,137,2017. 1. 21.
949,주찬 X 소윤Joochan X Soyoon -  너 같은 사람 없더라 반반라이브,조회수 363072회,7천,33,2017. 1. 20.
950,이슬라이브 김재중 - 지켜줄게,조회수 247345회,7.9천,58,2017. 1. 20.
951,강시라 - 못 잊어 LIVE 세로라이브,조회수 61645회,1천,23,2017. 1. 19.
952,수지 SUZY - EP 02 오프 더 레코드,조회수 3755005회,2.9만,869,2017. 1. 18.
953,AOMG 비하인드컷,조회수 40315회,1.1천,4,2017. 1. 18.
954,테이크원 김태균 - 암전 DF Live,조회수 151228회,2.2천,26,2017. 1. 17.
955,임슬옹 - 그 순간 세로라이브,조회수 54877회,846,6,2017. 1. 17.
956,수지 SUZY - 행복한 척 LIVE 세로라이브,조회수 5435109회,6.2만,2천,2017. 1. 16.
957,니엘 NIEL - 날 울리지마 Love Affair 세로라이브,조회수 100274회,2.5천,40,2017. 1. 16.
958,수지 SUZY - EP 01 오프 더 레코드,조회수 1861635회,1.5만,483,2017. 1. 14.
959,수지 SUZY - 티저 4 오프 더 레코드,조회수 203355회,917,20,2017. 1. 13.
960,강현민 작곡가 100초 로 듣는 강현민,조회수 30154회,424,1,2017. 1. 13.
961,수지 SUZY - 티저 3 오프 더 레코드,조회수 156379회,800,20,2017. 1. 12.
962,수지 SUZY - 티저 2 오프 더 레코드,조회수 233852회,1천,30,2017. 1. 12.
963,수지 SUZY - 티저 1 오프 더 레코드,조회수 202154회,1.4천,25,2017. 1. 12.
964,스윗소로우 Sweet Sorrow - 해피뉴이어 Happy New Year 네모라이브,조회수 30683회,790,5,2017. 1. 9.
965,이슬라이브 지오디 GOD - Lies,조회수 71920회,1.3천,6,2017. 1. 8.
966,이슬라이브 지오디 GOD - 촛불하나,조회수 196939회,2.2천,30,2017. 1. 6.
967,백지영 - 그대의 마음 세로라이브,조회수 143970회,842,24,2016. 12. 30.
968,오왼 오바도즈 Owen Ovadoz - Glendale DF LIVE,조회수 52039회,685,27,2016. 12. 28.
969,Dingo @ 엄정화 쇼케이스,조회수 5384회,54,3,2016. 12. 27.
970,G2 지투 - 1999 DF Live,조회수 66556회,896,8,2016. 12. 27.
971,김필 - 크리스마스 캐롤 베스트5 라이브 LIVE,조회수 36456회,898,7,2016. 12. 24.
972,주노플로 Junoflo - Deja Vu 니어바이,조회수 18738회,505,9,2016. 12. 23.
973,서사무엘 - 창문 LIVE 세로라이브,조회수 146389회,2천,22,2016. 12. 22.
974,후디 X 재범 - Your Eyes 니어바이,조회수 254598회,7천,19,2016. 12. 21.
975,이슬라이브 2016 이슬라이브 연말결산,조회수 49852회,560,9,2016. 12. 21.
976,박지민 X 디어 - 닮아있어 반반라이브,조회수 142186회,3.4천,13,2016. 12. 20.
977,박경 - 오글오글 세로라이브,조회수 568544회,1.1만,95,2016. 12. 19.
978,세로라이브 김윤아 - 꿈,조회수 556036회,6.9천,58,2016. 12. 8.
979,회식라이브 MC the MAX - One Love,조회수 5710032회,2.9만,949,2016. 12. 8.
980,세로라이브 한요한 - 초사이언feat블랙넛,조회수 2021417회,1만,322,2016. 12. 7.
981,Live Birdy버디 - Wild Horses 세로라이브,조회수 267237회,6.3천,14,2016. 12. 7.
982,세로라이브 김필 - 성북동,조회수 122666회,1.5천,11,2016. 12. 5.
983,DF interview긱스편,조회수 16639회,207,1,2016. 12. 5.
984,100초 100초로 듣는 에이핑크,조회수 1350547회,2.3만,247,2016. 12. 3.
985,베스트5 정승환 '역대급 남자 발라드',조회수 1673042회,1.8만,156,2016. 12. 2.
986,이슬라이브 넬 - 기억을 걷는 시간,조회수 278927회,5.3천,50,2016. 12. 2.
987,뮤지컬라이브 시카고 OST I 레이디스 코드 - All That Jazz,조회수 63799회,2.2천,22,2016. 12. 1.
988,반반라이브 김광석X정인 - 잊어야 한다는 마음으로,조회수 219400회,1.7천,35,2016. 11. 30.
989,세로라이브 정승환 - 이 바보야,조회수 3830480회,1.4만,342,2016. 11. 29.
990,세로라이브긱스-가끔feat기리보이,조회수 300121회,2.4천,22,2016. 11. 28.
991,DF interview 엠비션뮤직편,조회수 466124회,3.5천,59,2016. 11. 28.
992,여보세요라이브 홍대광편,조회수 10838회,120,0,2016. 11. 28.
993,HONNE혼네 - 3am 세로라이브/Live,조회수 1018230회,1.8만,93,2016. 11. 27.
994,BEST5 박원 〈듣는 순간 욕 나오는 나쁜 남자 노래 BEST5〉,조회수 210548회,1.9천,20,2016. 11. 26.
995,이슬라이브 박원 - 널 생각해,조회수 242437회,3.8천,63,2016. 11. 25.
996,미모 포텐 터지는 세정구구단 '꽃길prod By ZICO 세로라이브,조회수 7764753회,10만,1.4천,2016. 11. 24.
997,HONNE혼네 - Warm On A Cold Night 세로라이브/Live,조회수 634087회,1.4만,61,2016. 11. 24.
998,반반라이브 홍대광X키썸 - 힙합이 뭔데,조회수 396799회,3.6천,61,2016. 11. 22.
999,여보세요 라이브 김건모편,조회수 12427회,128,3,2016. 11. 21.
1000,세로라이브 태일 - 인형의 꿈,조회수 464952회,9.7천,67,2016. 11. 19.
1001,세로라이브 몽니 - 한참을 뛰어오기만 한 너에게,조회수 53037회,637,6,2016. 11. 18.
1002,이슬라이브 김건모 - 다 당신 덕분이라오,조회수 113778회,902,12,2016. 11. 18.
1003,밴라이브블락비 바스타즈 - 이기적인 걸,조회수 326283회,1만,31,2016. 11. 17.
1004,세로라이브 박원 - 노력,조회수 4096699회,1.4만,562,2016. 11. 17.
1005,이슬라이브 김건모 - 미련X빗속의여인,조회수 168464회,1.2천,22,2016. 11. 16.
1006,DF Live 팔로알토 - 시차적응feat루피,조회수 116595회,1.4천,15,2016. 11. 15.
1007,DF Interview팔로알토편,조회수 26516회,232,11,2016. 11. 10.
1008,회식라이브 규현x성시경 - 여전히 아늑해,조회수 431092회,5.2천,32,2016. 11. 9.
1009,세로라이브 김현우X나인 - 그 숲속,조회수 22966회,408,2,2016. 11. 8.
1010,세로라이브 레이디스코드 - The rain,조회수 194989회,8천,19,2016. 11. 5.
1011,세로라이브 양다일 - 떠나지마,조회수 459556회,3.3천,44,2016. 11. 4.
1012,세로라이브 Sik-k식케이 - Ring Ringfeat개코,조회수 771625회,1.1만,97,2016. 10. 29.
1013,세로라이브 Andra day - Rise up,조회수 187150회,4천,18,2016. 10. 27.
1014,반반라이브 오종혁X지숙 - 시들어,조회수 74795회,939,8,2016. 10. 27.
1015,DF CAM JUST MUSIC - 더,조회수 13630회,105,4,2016. 10. 25.
1016,큐브라이브 SF9 - 팡파레,조회수 431096회,1.8만,53,2016. 10. 22.
1017,DF CAM MKIT RAIN - Weatherman,조회수 14720회,225,2,2016. 10. 21.
1018,이슬라이브 거미 - 날 그만 잊어요,조회수 338502회,3.5천,54,2016. 10. 21.
1019,프로듀서 룸 Far East Movement X 어반자카파 - Rocketeer,조회수 40616회,1천,7,2016. 10. 20.
1020,어디갈래 박재범 그레이 - Drive,조회수 2693019회,7.5만,254,2016. 10. 20.
1021,100초 100초로 듣는 나윤권,조회수 339295회,5.1천,18,2016. 10. 19.
1022,DF CAM AOMG - 무례하게,조회수 38844회,867,4,2016. 10. 18.
1023,세로라이브 김나영 - 꺼내본다,조회수 616674회,4.9천,61,2016. 10. 18.
1024,고음주의 김나영 이 소설의 끝을 다시 써보려 해,조회수 340364회,2.4천,131,2016. 10. 16.
1025,Andra day - City Burns 세로라이브,조회수 342506회,7.3천,39,2016. 10. 15.
1026,박원X산들 - 이럴거면 헤어지지 말았어야지 세로라이브 Park One X SANDEUL,조회수 602667회,5.7천,62,2016. 10. 15.
1027,MC그리 - 이불밖은 위험해 세로라이브 MC GREE - Dangerous,조회수 487036회,4.6천,437,2016. 10. 13.
1028,다비치 - 내 옆에 그대인 걸 세로라이브 Davichi - Beside Me,조회수 1537393회,1.4만,159,2016. 10. 13.
1029,10cm 십센치 - 길어야 5분 세로라이브,조회수 220285회,2.1천,16,2016. 10. 11.
1030,이슬라이브 다비치 - 미워도 사랑하니까,조회수 605798회,5천,88,2016. 10. 7.
1031,산들 - 그렇게 있어줘 세로라이브 SANDEUL - Stay As You Are,조회수 349906회,8.1천,35,2016. 10. 5.
1032,DF Interview 아이언편,조회수 223945회,1.2천,491,2016. 9. 27.
1033,회식라이브 어반자카파 - 목요일 밤,조회수 304703회,1.9천,22,2016. 9. 24.
1034,소란X권정열 - 너를 보네 세로라이브 Soran X 10cm Kwon Jeong Yeol ,조회수 369419회,4.5천,32,2016. 9. 22.
1035,이예준 - Be Mine 세로라이브 Lee Ye Joon,조회수 68529회,938,6,2016. 9. 21.
1036,100초 100초로 듣는 클래지콰이,조회수 716035회,1.3만,108,2016. 9. 20.
1037,이슬라이브 2PM - Hands UP,조회수 216471회,5.7천,51,2016. 9. 18.
1038,이슬라이브 2PM - Promise,조회수 295822회,1.1만,70,2016. 9. 16.
1039,BEST5 SPICA 2011년  08월 명곡,조회수 127835회,4.5천,9,2016. 9. 11.
1040,밴라이브 어반자카파X빈지노 - 목요일 밤,조회수 2705775회,2.6만,235,2016. 9. 8.
1041,DF Interview 스윙스편,조회수 90046회,513,81,2016. 9. 8.
1042,스윙스 Swings - Your Soul 세로라이브,조회수 154926회,1.4천,147,2016. 9. 8.
1043,반반라이브 허각 플렌에이 - Begin Again,조회수 73140회,2.5천,8,2016. 9. 2.
1044,작업실 라이브 ELO - Tattoo Feat 박재범,조회수 179885회,4.6천,14,2016. 8. 26.
1045,배너라이브 SPICA - Secret Time,조회수 63147회,2.2천,8,2016. 8. 25.
1046,댄스어택 씨스타 - I Like That,조회수 2851548회,2만,401,2016. 8. 20.
1047,BEST5 나인뮤지스 A 추억의 여가수 노래방,조회수 94802회,1.5천,15,2016. 8. 20.
1048,밴라이브 스윗소로우 - 히트곡 메들리 아카펠라,조회수 242221회,4천,19,2016. 8. 18.
1049,자장가라이브 니엘 -  Slow Motion Karina Pasian Cover,조회수 24286회,485,23,2016. 8. 16.
1050,큐브라이브 업텐션  - 오늘이 딱이야,조회수 210541회,7.9천,51,2016. 8. 10.
1051,JUNK&백아연 - 가지 마 반반라이브,조회수 431465회,1만,58,2016. 8. 2.
1052,김희철 & 김정모 - 울산바위 세로라이브 KIM HEECHUL & KIM JUNGMO - Ulsanbawi,조회수 91611회,2.2천,15,2016. 8. 1.
1053,노래방라이브 챈슬러 - Sugar Maroon5 Cover,조회수 97074회,1.2천,18,2016. 7. 29.
1054,이슬라이브 원더걸스 - Why So Lonely,조회수 3723387회,5.8만,713,2016. 7. 22.
